,Genero,Tipo,Nombre,Año estreno,Mes estreno,Id
59,Drama,Movie,The Eleventh Aggression,2009,2.0,tt0483539
60,Drama,Movie,"Karma, Confessions and Holi",2009,3.0,tt0483701
61,Drama,Movie,Once Upon a Time in Dublin,2009,,tt0484474
62,Drama,Movie,Mr. Nobody,2010,6.0,tt0485947
63,Drama,Movie,London Dreams,2009,10.0,tt0486615
64,Drama,Movie,Stephanie's Image,2009,2.0,tt0487958
65,Drama,Movie,Black Water Transit,2009,5.0,tt0490087
66,Drama,Movie,The Haunting in Connecticut,2009,4.0,tt0492044
67,Drama,Movie,My Suicide,2011,9.0,tt0492896
68,Drama,Movie,El cártel,2009,5.0,tt0493463
69,Drama,Movie,Tenderness,2009,9.0,tt0494864
70,Drama,Movie,The Forest,2009,3.0,tt0495111
71,Drama,Movie,A Little Party,2009,,tt0494252
72,Drama,Movie,The Wild Stallion,2009,10.0,tt0492890
73,Drama,Movie,The Countess,2009,6.0,tt0496634
74,Drama,Movie,Calvin Marshall,2011,9.0,tt0496673
75,Drama,Movie,Fortune,2009,,tt0497372
76,Drama,Movie,He's Such a Girl,2009,,tt0499493
77,Drama,Movie,Absolute Trust,2009,,tt0499418
78,Drama,Movie,Don't Let Me Drown,2012,10.0,tt0760166
79,Drama,Movie,Bakjwi,2009,4.0,tt0762073
80,Drama,Movie,Lulu und Jimi,2009,1.0,tt0763844
81,Drama,Movie,Brothers,2009,12.0,tt0765010
82,Drama,Movie,Storm,2009,9.0,tt0768239
83,Drama,Movie,My Sweet Misery,2009,9.0,tt0770790
84,Drama,Movie,Closed for Winter,2009,4.0,tt0775080
85,Drama,Movie,"Angels, Devils and Men",2009,11.0,tt0775418
86,Drama,Movie,Legami di sangue,2009,3.0,tt0779268
87,Drama,Movie,Everybody's Fine,2010,3.0,tt0780511
88,Drama,Movie,Imagine That,2009,10.0,tt0780567
89,Drama,Movie,Je te mangerais,2009,3.0,tt0783530
90,Drama,Movie,The Messenger,2010,3.0,tt0790712
91,Drama,Movie,Brief Interviews with Hideous Men,2009,1.0,tt0790627
92,Drama,Movie,Saddle Up with Dick Wrangler & Injun Joe,2009,8.0,tt0791488
93,Drama,Movie,Not Easily Broken,2009,1.0,tt0795438
94,Drama,Movie,Carriers,2009,9.0,tt0806203
95,Drama,Movie,Strangers Online,2009,,tt0804536
96,Drama,Movie,L'affaire Farewell,2009,9.0,tt0806029
97,Drama,Movie,The Good Heart,2010,7.0,tt0808285
98,Drama,Movie,Hilde,2009,11.0,tt0809432
99,Drama,Movie,A Dog Year,2012,2.0,tt0808232
100,Drama,Movie,Life During Wartime,2010,5.0,tt0808526
101,Drama,Movie,Bright Star,2009,10.0,tt0810784
102,Drama,Movie,A Day in the Life,2009,7.0,tt0810821
103,Drama,Movie,The Belgrade Phantom,2009,3.0,tt0810089
104,Drama,Movie,Corpos Celestes,2011,3.0,tt0814062
105,Drama,Movie,Irene in Time,2009,6.0,tt0815182
106,Drama,Movie,The Uninvited,2009,4.0,tt0815245
107,Drama,Movie,No Right Turn,2009,4.0,tt0819916
108,Drama,Movie,Burning Mussolini,2009,,tt0820846
109,Drama,Movie,The Soloist,2009,4.0,tt0821642
110,Drama,Movie,Mentiras y gordas,2009,3.0,tt0822833
111,Drama,Movie,The Last Station,2010,2.0,tt0824758
112,Drama,Movie,Pandemic,2009,6.0,tt0826593
113,Drama,Movie,Doilie's Diner,2009,10.0,tt0829422
114,Drama,Movie,The Casino Job,2009,3.0,tt0831279
115,Drama,Movie,What Goes Up,2009,11.0,tt0832318
116,Drama,Movie,The Camel's Back,2009,1.0,tt0833879
117,Drama,Movie,After.Life,2010,8.0,tt0838247
118,Drama,Movie,Street Dreams,2009,,tt0838241
119,Drama,Movie,Frame of Mind,2009,8.0,tt0837795
120,Drama,Movie,My Dog Tulip,2011,5.0,tt0843358
121,Drama,Movie,Cloudy with a Chance of Meatballs,2010,2.0,tt0844471
122,Drama,Movie,Vicious Circle,2009,9.0,tt0848556
123,Drama,Movie,Streetballers,2009,8.0,tt0847221
124,Drama,Movie,The Northern Kingdom,2009,7.0,tt0849458
125,Drama,Movie,Homeland,2009,4.0,tt0852965
126,Drama,Movie,Buffalo Bushido,2009,11.0,tt0854669
127,Drama,Movie,Right Hand Drive,2009,,tt0854676
128,Drama,Movie,Wonderful World,2009,4.0,tt0857275
129,Drama,Movie,The First Breath of Tengan Rei,2009,,tt0859641
130,Drama,Movie,The Confessional,2009,10.0,tt0860837
131,Drama,Movie,Evangerion shin gekijôban: Ha,2009,6.0,tt0860906
132,Drama,Movie,Valhalla Rising,2010,3.0,tt0862467
133,Drama,Movie,The Twenty,2009,3.0,tt0862884
134,Drama,Movie,Now & Later,2011,2.0,tt0865560
135,Drama,Movie,Kopf oder Zahl,2009,4.0,tt0870157
136,Drama,Movie,Antichrist,2009,10.0,tt0870984
137,Drama,Movie,Elsewhere,2009,1.0,tt0874271
138,Drama,Movie,Touched,2014,,tt0875031
139,Drama,Movie,Nine,2010,2.0,tt0875034
140,Drama,Movie,The Blind Side,2009,11.0,tt0878804
141,Drama,Movie,The Frost,2009,9.0,tt0879403
142,Drama,Movie,The Ministers,2010,5.0,tt0880570
143,Drama,Movie,Sugar Boxx,2009,9.0,tt0882806
144,Drama,Movie,Mr. Right,2009,11.0,tt0882789
145,Drama,Movie,Within,2010,7.0,tt0884227
146,Drama,Movie,Luck by Chance,2009,1.0,tt0886539
147,Drama,Movie,My Name Is Jerry,2009,9.0,tt0889146
148,Drama,Movie,Under New Management,2010,12.0,tt0887966
149,Drama,Movie,Kerala Varma Pazhassi Raja,2009,10.0,tt0887769
150,Drama,Movie,Grilling Bobby Hicks,2014,,tt0892060
151,Drama,Movie,Serbian Scars,2009,9.0,tt0892392
152,Drama,Movie,Horsemen,2009,2.0,tt0892767
153,Drama,Movie,Detective Naani,2009,5.0,tt0893585
154,Drama,Movie,Cairo Time,2010,8.0,tt0896529
155,Drama,Movie,The City of Your Final Destination,2010,6.0,tt0896923
156,Drama,Movie,The Road,2010,3.0,tt0898367
157,Drama,Movie,Love Happens,2009,11.0,tt0899106
158,Drama,Movie,Life Is Hot in Cracktown,2009,6.0,tt0901494
159,Drama,Movie,Hooking Up,2013,1.0,tt0903606
160,Drama,Movie,The Harimaya Bridge,2009,6.0,tt0902982
161,Drama,Movie,Sveti Georgije ubiva azdahu,2009,3.0,tt0906083
162,Drama,Movie,Generic Thriller,2009,3.0,tt0910555
163,Drama,Movie,In the Electric Mist,2009,7.0,tt0910905
164,Drama,Movie,The Marc Pease Experience,2010,5.0,tt0913413
165,Drama,Movie,Los abrazos rotos,2009,8.0,tt0913425
166,Drama,Movie,Hardly Bear to Look at You,2009,11.0,tt0914373
167,Drama,Movie,The Magnificent Cooly-T,2012,5.0,tt0914366
168,Drama,Movie,44 Inch Chest,2010,1.0,tt0914837
169,Drama,Movie,I Do... I Did!,2009,8.0,tt0918529
170,Drama,Movie,Zara,2009,1.0,tt0918579
171,Drama,Movie,The Inner Circle,2017,9.0,tt0918531
172,Drama,Movie,Crossing Over,2009,8.0,tt0924129
173,Drama,Movie,Dogging: A Love Story,2009,12.0,tt0924468
174,Drama,Movie,The Boys Are Back,2009,11.0,tt0926380
175,Drama,Movie,Disappearing in America,2009,7.0,tt0928362
176,Drama,Movie,Precious,2009,12.0,tt0929632
177,Drama,Movie,Behaving Badly,2009,,tt0933874
178,Drama,Movie,The Vintner's Luck,2009,11.0,tt0954544
179,Drama,Movie,So Close,2009,,tt0955407
180,Drama,Movie,My Mother's Fairy Tales,2009,,tt0955403
181,Drama,Movie,Off the Ledge,2009,12.0,tt0955381
182,Drama,Movie,Wake,2009,2.0,tt0960097
183,Drama,Movie,Winter of Frozen Dreams,2009,4.0,tt0960098
184,Drama,Movie,Nine Dead,2009,11.0,tt0959329
185,Drama,Movie,You,2009,5.0,tt0960886
186,Drama,Movie,Kick Me Down,2009,,tt0962710
187,Drama,Movie,The Young Victoria,2009,5.0,tt0962736
188,Drama,Movie,Redland,2009,6.0,tt0963328
189,Drama,Movie,The International,2009,4.0,tt0963178
190,Drama,Movie,Tetro,2009,6.0,tt0964185
191,Drama,Movie,B-Girl,2009,7.0,tt0964179
192,Drama,Movie,Breaking Point,2011,7.0,tt0965375
193,Drama,Movie,A Perfect Getaway,2009,8.0,tt0971209
194,Drama,Movie,I Wish I Were Stephanie V,2009,6.0,tt0974011
195,Drama,Movie,The Bridge to Nowhere,2009,8.0,tt0973785
196,Drama,Movie,Creation,2010,1.0,tt0974014
197,Drama,Movie,Personality Plus,2009,,tt0973828
198,Drama,Movie,The Velveteen Rabbit,2012,3.0,tt0974662
199,Drama,Movie,Bonded Parallels,2009,7.0,tt0973784
200,Drama,Movie,17 Again,2009,4.0,tt0974661
201,Drama,Movie,Holy Money,2009,9.0,tt0976040
202,Drama,Movie,Staten Island,2009,8.0,tt0976246
203,Drama,Movie,Bandslam,2009,8.0,tt0976222
204,Drama,Movie,Mary and Max.,2011,9.0,tt0978762
205,Drama,Movie,Like Dandelion Dust,2010,9.0,tt0981042
206,Drama,Movie,Shutterbug,2009,,tt0984227
207,Drama,Movie,Anolkhi Hey Ghar Maze,2009,9.0,tt0986341
208,Drama,Movie,Metropia,2009,11.0,tt0985058
209,Drama,Movie,Black,2009,7.0,tt0990359
210,Drama,Movie,Jean Charles,2009,6.0,tt0989007
211,Drama,Movie,Das Zimmer im Spiegel,2010,1.0,tt0991041
212,Drama,Movie,Ingenious,2012,4.0,tt0991174
213,Drama,Movie,In Her Skin,2009,,tt0995851
214,Drama,Movie,The Diet Life,2009,,tt0994765
215,Drama,Movie,Vision - Aus dem Leben der Hildegard von Bingen,2010,9.0,tt0995850
216,Drama,Movie,Cafe Coexistence,2009,8.0,tt0997212
217,Drama,Movie,Unmade Beds,2009,8.0,tt0997263
218,Drama,Movie,An Englishman in New York,2009,2.0,tt0997057
219,Drama,Movie,The Afterlight,2010,9.0,tt0999963
220,Drama,Movie,My Father's Will,2021,3.0,tt1001534
221,Drama,Movie,Across Dot Ave.,2009,,tt1001490
222,Drama,Movie,Perestroika,2009,3.0,tt1001540
223,Drama,Movie,Layover,2009,2.0,tt1001521
224,Drama,Movie,He's Just Not That Into You,2009,4.0,tt1001508
225,Drama,Movie,2:13,2009,4.0,tt1002561
226,Drama,Movie,Something Blue,2009,9.0,tt1002741
227,Drama,Movie,Perrier's Bounty,2010,3.0,tt1003034
228,Drama,Movie,The Open Road,2009,8.0,tt1007018
229,Drama,Movie,Frank the Rat,2009,1.0,tt1007969
230,Drama,Movie,Crimes of the Past,2009,6.0,tt1009019
231,Drama,Movie,Helen,2009,11.0,tt1012729
232,Drama,Movie,Adhe Neram Adhe Idam,2009,11.0,tt10127926
233,Drama,Movie,Singularidades de uma Rapariga Loura,2010,9.0,tt1013856
234,Drama,Movie,Lucidité passagère,2009,10.0,tt1013859
235,Drama,Movie,A Shine of Rainbows,2009,9.0,tt1014774
236,Drama,Movie,World Full of Nothing,2010,9.0,tt1015481
237,Drama,Movie,Fame,2009,10.0,tt1016075
238,Drama,Movie,À Deriva,2009,7.0,tt1016321
239,Drama,Movie,Shei zhu chen fu,2009,9.0,tt10167120
240,Drama,Movie,Nan sheng jia li xin zhuan,2009,5.0,tt10168134
241,Drama,Movie,Xi lin guo le wen chuan,2009,,tt10168102
242,Drama,Movie,Splice,2010,9.0,tt1017460
243,Drama,Movie,Hamara Parivar,2009,1.0,tt10173078
244,Drama,Movie,A Serious Man,2010,1.0,tt1019452
245,Drama,Movie,(500) Days of Summer,2009,9.0,tt1022603
246,Drama,Movie,The Scouting Book for Boys,2010,3.0,tt1022885
247,Drama,Movie,True Adolescents,2011,7.0,tt1023346
248,Drama,Movie,Coco Chanel & Igor Stravinsky,2010,3.0,tt1023441
249,Drama,Movie,Secret Sea,2009,6.0,tt10240526
250,Drama,Movie,Amar a morir,2009,4.0,tt1024876
251,Drama,Movie,Je suis venu pour elle,2009,7.0,tt1024903
252,Drama,Movie,Águas Mil,2009,1.0,tt1024882
253,Drama,Movie,Recién cazado,2009,8.0,tt1024820
254,Drama,Movie,Love N' Dancing,2011,1.0,tt1028581
255,Drama,Movie,Hachi: A Dog's Tale,2009,12.0,tt1028532
256,Drama,Movie,Lost Dream,2009,5.0,tt1029139
257,Drama,Movie,Beyond the Pole,2009,10.0,tt1029269
258,Drama,Movie,In Between Days,2009,8.0,tt10300694
259,Drama,Movie,Preet Janmo Janam Ni Bhulashe Nahi,2009,,tt10305340
260,Drama,Movie,From Time to Time,2010,9.0,tt1031241
261,Drama,Movie,Das Vaterspiel,2009,11.0,tt1031290
262,Drama,Movie,Love and Other Impossible Pursuits,2010,10.0,tt1032825
263,Drama,Movie,Powder Blue,2009,10.0,tt1032819
264,Drama,Movie,The Butterfly Tattoo,2009,12.0,tt1032747
265,Drama,Movie,Savaari,2009,4.0,tt10334112
266,Drama,Movie,The Cry of the Owl,2009,8.0,tt1034302
267,Drama,Movie,Sordid Things,2012,,tt1034072
268,Drama,Movie,The Mighty Macs,2011,10.0,tt1034324
269,Drama,Movie,White Lightnin',2009,10.0,tt1034419
270,Drama,Movie,Aliker,2009,6.0,tt1035422
271,Drama,Movie,Tiao chu qu,2009,12.0,tt1035733
272,Drama,Movie,Effi Briest,2009,6.0,tt1035732
273,Drama,Movie,Coco avant Chanel,2009,5.0,tt1035736
274,Drama,Movie,Le bal des actrices,2009,1.0,tt1035729
275,Drama,Movie,Deadland,2009,4.0,tt1037154
276,Drama,Movie,The Time That Remains,2010,5.0,tt1037163
277,Drama,Movie,Die zwei Leben des Daniel Shore,2010,2.0,tt1037230
278,Drama,Movie,Whisky mit Wodka,2009,9.0,tt1037227
279,Drama,Movie,The Yug Dekhi Yug Samma,2009,11.0,tt10371334
280,Drama,Movie,First Person Singular,2009,,tt1037253
281,Drama,Movie,Mammoth,2009,4.0,tt1038043
282,Drama,Movie,In a Spiral State,2010,1.0,tt1038916
283,Drama,Movie,Justice/Vengeance,2011,3.0,tt1039614
284,Drama,Movie,Facing the Fat,2009,1.0,tt1039782
285,Drama,Movie,The Immaculate Conception of Little Dizzle,2010,5.0,tt1039786
286,Drama,Movie,The Proposal,2009,6.0,tt1041829
287,Drama,Movie,Apoteose,2009,5.0,tt10423548
288,Drama,Movie,Delhi-6,2009,2.0,tt1043451
289,Drama,Movie,Je vais te manquer,2009,6.0,tt1043490
290,Drama,Movie,Polvere,2009,5.0,tt1043862
291,Drama,Movie,I Love You Phillip Morris,2010,4.0,tt1045772
292,Drama,Movie,Love in Translation,2009,2.0,tt10461438
293,Drama,Movie,Hurt,2009,11.0,tt1046936
294,Drama,Movie,Perception,2009,,tt1047514
295,Drama,Movie,Ke ai de Zhong Guo,2009,9.0,tt10478082
296,Drama,Movie,Up,2009,10.0,tt1049413
297,Drama,Movie,All About Dad,2009,2.0,tt1049946
298,Drama,Movie,Maternelle,2010,9.0,tt1050333
299,Drama,Movie,Fear of Attraction,2009,4.0,tt1050121
300,Drama,Movie,The Stalker Within,2009,,tt1051262
301,Drama,Movie,Tsurugidake: Ten no ki,2009,6.0,tt1051909
302,Drama,Movie,O Último Condenado à Morte,2009,5.0,tt1051920
303,Drama,Movie,Smile of April,2009,,tt1052354
304,Drama,Movie,Luisa,2009,5.0,tt1052348
305,Drama,Movie,Goemon,2009,5.0,tt1054122
306,Drama,Movie,"Little Fish, Strange Pond",2009,10.0,tt1053880
307,Drama,Movie,Wesley,2009,,tt1053946
308,Drama,Movie,Desert Flower,2010,3.0,tt1054580
309,Drama,Movie,Shark City,2009,11.0,tt1055367
310,Drama,Movie,Down for Life,2009,9.0,tt1056477
311,Drama,Movie,Memory of Love,2009,8.0,tt1057607
312,Drama,Movie,Invictus,2010,3.0,tt1057500
313,Drama,Movie,The Strength of Water,2009,8.0,tt1059233
314,Drama,Movie,Des illusions,2009,2.0,tt1059263
315,Drama,Movie,Greta,2010,2.0,tt1059925
316,Drama,Movie,Sois sage,2009,4.0,tt1064972
317,Drama,Movie,Stellina Blue,2009,,tt1065113
318,Drama,Movie,Shadows in the Sun,2009,6.0,tt1065124
319,Drama,Movie,Convict,2009,,tt1067068
320,Drama,Movie,A Christmas Carol,2009,11.0,tt1067106
321,Drama,Movie,Burlesque Fairytales,2009,6.0,tt1067104
322,Drama,Movie,Veronika Decides to Die,2015,1.0,tt1068678
323,Drama,Movie,The Ache,2009,,tt1068941
324,Drama,Movie,In carne e ossa,2009,,tt1069270
325,Drama,Movie,The War Boys,2009,5.0,tt1070887
326,Drama,Movie,Ink,2009,1.0,tt1071804
327,Drama,Movie,Mao's Last Dancer,2010,6.0,tt1071812
328,Drama,Movie,Fuel,2009,,tt1072437
329,Drama,Movie,No Meu Lugar,2009,11.0,tt1072436
330,Drama,Movie,Not Since You,2011,2.0,tt1072438
331,Drama,Movie,Trapped,2009,10.0,tt1074654
332,Drama,Movie,La casa sulle nuvole,2009,5.0,tt1075109
333,Drama,Movie,De helaasheid der dingen,2009,10.0,tt1075110
334,Drama,Movie,Ne te retourne pas,2009,6.0,tt1075113
335,Drama,Movie,Joy,2009,6.0,tt1075748
336,Drama,Movie,Xin Su shi jian,2011,5.0,tt1075419
337,Drama,Movie,Ajami,2010,5.0,tt1077262
338,Drama,Movie,The Beautiful and Damned,2009,,tt1077234
339,Drama,Movie,My Sister's Keeper,2009,8.0,tt1078588
340,Drama,Movie,The Last Hurrah,2009,12.0,tt1078904
341,Drama,Movie,Great Kills Road,2010,3.0,tt1078895
342,Drama,Movie,The Miranda Case,2009,6.0,tt10801464
343,Drama,Movie,Youth Violence: Inside the Skin,2009,11.0,tt10805384
344,Drama,Movie,All Ages Night,2009,,tt1081919
345,Drama,Movie,Joueuse,2009,8.0,tt1082009
346,Drama,Movie,Baarìa,2010,5.0,tt1081935
347,Drama,Movie,Fighting,2009,5.0,tt1082601
348,Drama,Movie,Reflections in the Mud,2009,4.0,tt1082869
349,Drama,Movie,Falling Up,2011,12.0,tt1084955
350,Drama,Movie,Chicago Overcoat,2009,10.0,tt1085382
351,Drama,Movie,100 Lives,2009,,tt1085791
352,Drama,Movie,Suzie Heartless,2009,2.0,tt1087480
353,Drama,Movie,Footprints,2011,12.0,tt1087447
354,Drama,Movie,The Timekeeper,2009,8.0,tt1087872
355,Drama,Movie,Kærestesorger,2009,3.0,tt1087861
356,Drama,Movie,Chasing the Green,2009,4.0,tt1090312
357,Drama,Movie,City Rats,2009,4.0,tt1090646
358,Drama,Movie,Come What May,2009,3.0,tt1090754
359,Drama,Movie,Running on Empty Dreams,2009,,tt1090679
360,Drama,Movie,Teenage Dirtbag,2009,10.0,tt1091207
361,Drama,Movie,Mitte Ende August,2009,7.0,tt1091666
362,Drama,Movie,Alter und Schönheit,2009,1.0,tt1091664
363,Drama,Movie,Adventureland,2009,4.0,tt1091722
364,Drama,Movie,Mr. Sadman,2009,11.0,tt1092018
365,Drama,Movie,For Sale by Owner,2009,10.0,tt1094296
366,Drama,Movie,Misunderstandings,2009,8.0,tt1094298
367,Drama,Movie,The Bad Lieutenant: Port of Call - New Orleans,2010,3.0,tt1095217
368,Drama,Movie,Follow the Prophet,2010,5.0,tt1095404
369,Drama,Movie,The Attic Door,2009,4.0,tt1098358
370,Drama,Movie,The Girlfriend Experience,2009,7.0,tt1103982
371,Drama,Movie,Breath of Courage,2009,3.0,tt1104763
372,Drama,Movie,Coffin Rock,2009,9.0,tt1104814
373,Drama,Movie,Tickling Leo,2009,9.0,tt1105519
374,Drama,Movie,The Missing Person,2009,12.0,tt1105512
375,Drama,Movie,Shadowman,2009,,tt1107395
376,Drama,Movie,Giallo,2011,7.0,tt1107816
377,Drama,Movie,Saving Grace B. Jones,2009,3.0,tt1107948
378,Drama,Movie,The Things We Carry,2009,9.0,tt1109642
379,Drama,Movie,Mabou Mines Dollhouse,2009,3.0,tt1110216
380,Drama,Movie,Acts of Mercy,2013,,tt1110233
381,Drama,Movie,Clear Blue Tuesday,2010,9.0,tt1111295
382,Drama,Movie,Balibo,2010,5.0,tt1111876
383,Drama,Movie,La linea,2011,12.0,tt1111918
384,Drama,Movie,Exodus?,2009,,tt1113789
385,Drama,Movie,Da He,2009,5.0,tt11137854
386,Drama,Movie,The Divided,2010,,tt1113785
387,Drama,Movie,Bharya Swantham Suhruthu,2009,2.0,tt1114733
388,Drama,Movie,That Evening Sun,2009,3.0,tt1114680
389,Drama,Movie,Tú eliges,2009,11.0,tt1114734
390,Drama,Movie,Hannah Montana: The Movie,2009,8.0,tt1114677
391,Drama,Movie,Breathe,2009,,tt1117380
392,Drama,Movie,Strigoi,2009,8.0,tt1117636
393,Drama,Movie,Caught in the Game,2009,,tt1117568
394,Drama,Movie,My Normal,2009,,tt1117983
395,Drama,Movie,Ilusiones Ópticas,2010,2.0,tt1117978
396,Drama,Movie,Tamo i ovde,2010,4.0,tt1118045
397,Drama,Movie,The 7th Hunt,2009,10.0,tt1118655
398,Drama,Movie,Im nächsten Leben,2009,5.0,tt1118698
399,Drama,Movie,Aseema: Beyond Boundaries,2009,12.0,tt1118646
400,Drama,Movie,The Calling,2010,4.0,tt1118660
401,Drama,Movie,Accidents Happen,2010,4.0,tt1119123
402,Drama,Movie,Todos hemos pecado,2011,11.0,tt1119217
403,Drama,Movie,The Waterhole,2011,3.0,tt1120946
404,Drama,Movie,Don't Worry About Me,2009,10.0,tt1120920
405,Drama,Movie,Tony,2009,6.0,tt1120945
406,Drama,Movie,Pinoy Sunday,2010,5.0,tt1121985
407,Drama,Movie,Mother and Child,2010,11.0,tt1121977
408,Drama,Movie,Phantomschmerz,2009,4.0,tt1123970
409,Drama,Movie,And Then Came Lola,2010,7.0,tt1123894
410,Drama,Movie,St. Nick,2011,4.0,tt1124058
411,Drama,Movie,Nanjing! Nanjing!,2009,4.0,tt1124052
412,Drama,Movie,One Minutes,2009,5.0,tt1124335
413,Drama,Movie,John Rabe,2009,11.0,tt1124377
414,Drama,Movie,We Are the Mods,2010,7.0,tt1125297
415,Drama,Movie,Lonely Joe,2009,3.0,tt1125351
416,Drama,Movie,Inferno,2009,,tt11258032
417,Drama,Movie,Taking Woodstock,2009,9.0,tt1127896
418,Drama,Movie,Sin nombre,2009,5.0,tt1127715
419,Drama,Movie,Cold Souls,2010,5.0,tt1127877
420,Drama,Movie,Amelia,2010,3.0,tt1129445
421,Drama,Movie,The Informant!,2009,10.0,tt1130080
422,Drama,Movie,Old Dogs,2009,1.0,tt1130090
423,Drama,Movie,Le premier cercle,2009,3.0,tt1130993
424,Drama,Movie,Chamaco,2009,10.0,tt1130983
425,Drama,Movie,Atletu,2009,,tt1130965
426,Drama,Movie,Against the Current,2009,1.0,tt1131727
427,Drama,Movie,The Boat That Rocked,2009,4.0,tt1131729
428,Drama,Movie,Flying By,2009,4.0,tt1131732
429,Drama,Movie,2k3,2009,,tt1131725
430,Drama,Movie,(Untitled),2011,6.0,tt1132193
431,Drama,Movie,Mandie and the Secret Tunnel,2009,,tt1132286
432,Drama,Movie,Män som hatar kvinnor,2009,8.0,tt1132620
433,Drama,Movie,Kan door huid heen,2009,1.0,tt1132593
434,Drama,Movie,The Private Lives of Pippa Lee,2009,7.0,tt1134629
435,Drama,Movie,Boogie Woogie,2017,9.0,tt1134664
436,Drama,Movie,Still the Drums,2010,,tt1134672
437,Drama,Movie,Survival of the Dead,2010,5.0,tt1134854
438,Drama,Movie,É Proibido Fumar,2009,12.0,tt1134860
439,Drama,Movie,The Limits of Control,2009,12.0,tt1135092
440,Drama,Movie,Tell-Tale,2009,12.0,tt1135095
441,Drama,Movie,Wild Night,2009,1.0,tt11355586
442,Drama,Movie,Julie & Julia,2009,10.0,tt1135503
443,Drama,Movie,Homecoming,2009,9.0,tt1135500
444,Drama,Movie,White Material,2010,7.0,tt1135952
445,Drama,Movie,Chintu Ji,2009,9.0,tt1135931
446,Drama,Movie,Avant poste,2009,5.0,tt1135920
447,Drama,Movie,Moonlight Sonata,2009,7.0,tt1137467
448,Drama,Movie,Awaydays,2009,5.0,tt1137436
