,Genero,Tipo,Nombre,Año estreno,Mes estreno,Id
349,Drama,Movie,The Four Children of Tander Welch,2008,,tt0910553
350,Drama,Movie,Kirschblüten - Hanami,2008,12.0,tt0910559
351,Drama,Movie,Beyond the Ring,2008,1.0,tt0910993
352,Drama,Movie,Delta,2009,4.0,tt0910860
353,Drama,Movie,Cosas insignificantes,2009,4.0,tt0910855
354,Drama,Movie,Life in Flight,2010,11.0,tt0910915
355,Drama,Movie,L: Change the World,2008,2.0,tt0912597
356,Drama,Movie,Bottle Shock,2008,10.0,tt0914797
357,Drama,Movie,Familiar Strangers,2008,3.0,tt0914845
358,Drama,Movie,The Boy in the Striped Pyjamas,2009,1.0,tt0914798
359,Drama,Movie,"Falco - Verdammt, wir leben noch!",2008,2.0,tt0915457
360,Drama,Movie,P.J.,2008,11.0,tt0914380
361,Drama,Movie,This Is Not a Test,2008,6.0,tt0915473
362,Drama,Movie,Last Call,2008,11.0,tt0914362
363,Drama,Movie,Gitmek: Benim Marlon ve Brandom,2008,11.0,tt0920460
364,Drama,Movie,Flammen & Citronen,2008,3.0,tt0920458
365,Drama,Movie,Käsky,2008,8.0,tt0920461
366,Drama,Movie,The View from Greenhaven,2008,10.0,tt0918639
367,Drama,Movie,Doubt,2009,2.0,tt0918927
368,Drama,Movie,Iron Ridge,2012,8.0,tt0918629
369,Drama,Movie,MR 73,2008,3.0,tt0920470
370,Drama,Movie,Les hauts murs,2008,4.0,tt0922455
371,Drama,Movie,Pretextos,2008,6.0,tt0922568
372,Drama,Movie,Couch,2008,,tt0922395
373,Drama,Movie,The Year of Getting to Know Us,2008,1.0,tt0924134
374,Drama,Movie,Todos estamos invitados,2008,4.0,tt0922641
375,Drama,Movie,Baghead,2008,1.0,tt0923600
376,Drama,Movie,Na lepom plavom Dunavu,2008,3.0,tt0926213
377,Drama,Movie,Around June,2008,10.0,tt0926036
378,Drama,Movie,La possibilité d'une île,2008,9.0,tt0926764
379,Drama,Movie,Le nouveau protocole,2008,3.0,tt0926763
380,Drama,Movie,Loft,2008,10.0,tt0926762
381,Drama,Movie,Le premier jour du reste de ta vie,2009,2.0,tt0926759
382,Drama,Movie,Okka Magadu,2008,1.0,tt0928160
383,Drama,Movie,Carnera: The Walking Mountain,2008,5.0,tt0928124
384,Drama,Movie,The Double Born,2008,4.0,tt0928363
385,Drama,Movie,Gomorra,2009,1.0,tt0929425
386,Drama,Movie,Le jour avant le lendemain,2008,9.0,tt0929259
387,Drama,Movie,Lezione 21,2008,10.0,tt0929441
388,Drama,Movie,Schimb valutar,2008,10.0,tt0929792
389,Drama,Movie,Peri tozu,2008,4.0,tt0929273
390,Drama,Movie,Orquestra dos Meninos,2008,11.0,tt0929784
391,Drama,Movie,Caos calmo,2008,8.0,tt0929412
392,Drama,Movie,Anton,2008,10.0,tt0929730
393,Drama,Movie,Un barrage contre le Pacifique,2009,1.0,tt0931285
394,Drama,Movie,"Meine Mutter, mein Bruder und ich!",2008,5.0,tt0935101
395,Drama,Movie,Older Than America,2012,2.0,tt0932669
396,Drama,Movie,Float,2008,10.0,tt0934840
397,Drama,Movie,No Exit,2008,,tt0937233
398,Drama,Movie,Varg,2008,4.0,tt0937378
399,Drama,Movie,Sappho,2008,3.0,tt0937373
400,Drama,Movie,Coupable,2008,2.0,tt0935048
401,Drama,Movie,The Last Lullaby,2008,3.0,tt0938706
402,Drama,Movie,Ten Empty,2008,7.0,tt0938339
403,Drama,Movie,Tokyo Sonata,2009,3.0,tt0938341
404,Drama,Movie,Cheung gong 7 hou,2008,1.0,tt0940709
405,Drama,Movie,Madison,2008,8.0,tt0939634
406,Drama,Movie,Afterwards,2009,1.0,tt0940580
407,Drama,Movie,Mentiras piadosas,2009,8.0,tt0940828
408,Drama,Movie,Boys of Summerville,2008,4.0,tt0940584
409,Drama,Movie,Multiple,2008,,tt0939639
410,Drama,Movie,El viaje de Teo,2008,10.0,tt0940789
411,Drama,Movie,Baksy,2008,10.0,tt0940662
412,Drama,Movie,Dunya & Desie,2008,4.0,tt0940688
413,Drama,Movie,Linkeroever,2008,3.0,tt0940723
414,Drama,Movie,Les liens du sang,2008,2.0,tt0942379
415,Drama,Movie,Unschuld,2008,9.0,tt0943234
416,Drama,Movie,The Guitar,2008,1.0,tt0942891
417,Drama,Movie,Good Dick,2008,10.0,tt0944101
418,Drama,Movie,The Watermelon,2020,5.0,tt0945521
419,Drama,Movie,Ljubav i drugi zlocini,2008,9.0,tt0944958
420,Drama,Movie,Lakeview Terrace,2008,9.0,tt0947802
421,Drama,Movie,China Dolls,2008,,tt0945327
422,Drama,Movie,Aanrijding in Moscou,2008,10.0,tt0948530
423,Drama,Movie,Faubourg 36,2008,9.0,tt0948535
424,Drama,Movie,Fissure,2008,3.0,tt0948745
425,Drama,Movie,Arn: Riket vid vägens slut,2008,8.0,tt0950739
426,Drama,Movie,deUsynlige,2009,9.0,tt0948544
427,Drama,Movie,Winged Creatures,2009,2.0,tt0948547
428,Drama,Movie,Nur ein Sommer,2009,3.0,tt0950670
429,Drama,Movie,The Happening,2008,6.0,tt0949731
430,Drama,Movie,Craig,2008,2.0,tt0951259
431,Drama,Movie,The New Twenty,2008,7.0,tt0949875
432,Drama,Movie,Full Circle,2008,6.0,tt0950692
433,Drama,Movie,Sunny Hill,2008,8.0,tt0953606
434,Drama,Movie,Kannum Kannum,2008,,tt0954333
435,Drama,Movie,The Project,2008,4.0,tt0954965
436,Drama,Movie,Noah's Arc: Jumping the Broom,2008,10.0,tt0955306
437,Drama,Movie,Cass,2008,8.0,tt0954981
438,Drama,Movie,Lauf um Dein Leben - Vom Junkie zum Ironman,2008,4.0,tt0954542
439,Drama,Movie,The Yellow Handkerchief,2009,11.0,tt0954990
440,Drama,Movie,Nights in Rodanthe,2008,11.0,tt0956038
441,Drama,Movie,Pesni yuzhnykh morey,2010,2.0,tt0959381
442,Drama,Movie,Revolutionary Road,2009,1.0,tt0959337
443,Drama,Movie,The Escapist,2009,7.0,tt0961728
444,Drama,Movie,Fireflies in the Garden,2008,8.0,tt0961108
445,Drama,Movie,Berlin am Meer,2008,1.0,tt0961750
446,Drama,Movie,Fixing Rhonda,2008,,tt0961052
447,Drama,Movie,Maria Larssons eviga ögonblick,2009,7.0,tt0961066
448,Drama,Movie,Butterfly Dreaming,2008,5.0,tt0961721
449,Drama,Movie,High School Musical 3: Senior Year,2008,12.0,tt0962726
