tt0206113,Madison,"6,3",31
tt0207585,Lloyd,"5,9",NO DATA
tt0207988,The Sleepy Time Gal,"6,0",83
tt0208899,Diary of a City Priest,"5,5",40
tt0208990,La stanza del figlio,"7,3",85
tt0209941,El bien esquivo,"6,2",NO DATA
tt0210939,Reaching Normal,"4,5",NO DATA
tt0210930,Quem És Tu?,"5,3",NO DATA
tt0210362,Tomorrow by Midnight,"5,9",92
tt0209253,The Private Public,"4,2",NO DATA
tt0211279,Runners,"7,6",89
tt0211318,Il conte di Melissa,"8,9",92
tt0212827,Bride of the Wind,"5,7",NO DATA
tt0211465,Knockaround Guys,"6,1",21
tt0212910,Delivering Milo,"5,7",43
tt0212298,Last Ball,"7,0",83
tt0213205,Rustin,"6,0",6
tt0212271,Lip Service,"4,2",NO DATA
tt0212495,La segunda noche,"5,0",53
tt0212720,A.I. Artificial Intelligence,"7,2",76
tt0212380,Blow Dry,"6,2",19
tt0212985,Hannibal,"6,8",39
tt0213149,Pearl Harbor,"6,2",24
tt0214106,Sensual Friends,"4,3",53
tt0214265,Vajont - La diga del disonore,"6,4",NO DATA
tt0212725,L'accertamento,"6,7",NO DATA
tt0214520,Le bal des pantins,"5,7",92
tt0215516,Nobody's Baby,"6,2",NO DATA
tt0214619,Dead Dog,"5,5",NO DATA
tt0215139,Russian Doll,"6,0",48
tt0215519,Annas Sommer,"5,6",5
tt0215750,Enemy at the Gates,"7,5",54
tt0216196,Semana Santa,"4,2",NO DATA
tt0217085,Te quiero,"5,0",5
tt0217824,Goodbye Charlie Bright,"6,2",78
tt0217979,Ablaze,"3,4",NO DATA
tt0217100,Toutes les nuits,"7,3",NO DATA
tt0217978,'R Xmas,"5,7",62
tt0219327,Strictly Sinatra,"5,7",63
tt0218411,The Long Run,"5,7",NO DATA
tt0219822,Human Nature,"6,4",48
tt0218000,Another Life,"6,2",46
tt0217664,Morning,"7,7",90
tt0218323,Hard Luck,"4,6",NO DATA
tt0216982,Prison Song,"6,3",94
tt0218817,Antitrust,"6,1",24
tt0218107,Circuit,"5,6",11
tt0220005,Reunion,"5,8",55
tt0219369,Un ange,"5,5",92
tt0218516,Planet Alex,"6,2",NO DATA
tt0218922,Original Sin,"6,0",12
tt0219965,Bandits,"6,5",64
tt0219687,Flossin,"7,9",8
tt0219957,On the Borderline,"4,9",NO DATA
tt0220034,Seven and a Match,"6,5",NO DATA
tt0219876,P.O.V.,"5,0",5
tt0220357,Charmant garçon,"5,8",NO DATA
tt0220580,Intacto,"6,8",NO DATA
tt0221559,On the Edge,"6,9",63
tt0221027,Blow,"7,5",55
tt0221799,An American Rhapsody,"6,8",NO DATA
tt0221837,Borderline Normal,"6,2",100
tt0221218,The Glass House,"5,8",22
tt0222705,All Over Again,"4,9",4
tt0223832,The Old Man Who Read Love Stories,"6,5",64
tt0225064,Un amor en Moisés Ville,"6,7",NO DATA
tt0225071,Angel Eyes,"5,7",32
tt0224084,Scandal: Sex@students.edu,"4,5",NO DATA
tt0222849,Breathing Hard,"7,9",NO DATA
tt0226379,Reversal,"6,1",84
tt0227005,Made,"6,3",71
tt0226935,Chelsea Walls,"4,8",26
tt0227194,One 2 Ka 4,"5,5",43
tt0227445,The Score,"6,8",73
tt0228711,The Perfect Nanny,"4,9",NO DATA
tt0228536,Lovely Rita,"5,9",NO DATA
tt0228902,Storm in mijn hoofd,"6,5",NO DATA
tt0229002,Green Dragon,"6,1",NO DATA
tt0229003,New Port South,"4,8",NO DATA
tt0228766,Rasganço,"5,2",NO DATA
tt0228977,Two Coyotes,"7,3",NO DATA
tt0229211,America So Beautiful,"5,0",NO DATA
tt0229021,Viva Las Nowhere,"5,7",56
tt0230025,Bartleby,"6,4",35
tt0231782,"Mon père, il m'a sauvé la vie","6,8",NO DATA
tt0230838,Sweet November,"6,7",15
tt0231001,The Zookeeper,"6,8",NO DATA
tt0232015,Lying in Wait,"4,5",NO DATA
tt0231514,Les déclassés,"6,2",NO DATA
tt0232548,17 rue Bleue,"6,2",NO DATA
tt0234041,Roberto Succo,"6,6",100
tt0233841,Baran,"7,8",NO DATA
tt0234266,Monte Carlo,"6,4",NO DATA
tt0233509,Cyclomania,"5,9",NO DATA
tt0235110,Água e Sal,"5,4",NO DATA
tt0235796,Det største i verden,"6,1",NO DATA
tt0234374,Olivetti 82,"6,5",NO DATA
tt0233481,Cookers,"5,7",NO DATA
tt0234354,Novocaine,"5,8",38
tt0236157,Disco Pigs,"6,5",20
tt0236640,Prozac Nation,"6,2",28
tt0234829,Summer Catch,"5,1",8
tt0236551,On the Q.T.,"5,8",92
tt0236474,Margarita Happy Hour,"5,8",76
tt0236313,Atlético San Pancho,"6,0",56
tt0235412,Gaudi Afternoon,"5,9",NO DATA
tt0236461,Maangamizi: The Ancient One,"7,1",NO DATA
tt0236784,The Tailor of Panama,"6,1",75
tt0236600,Piedras verdes,"5,4",92
tt0237199,Echos of Enlightenment,"6,3",NO DATA
tt0237320,Hunger,"7,6",48
tt0237534,Le pacte des loups,"7,0",73
tt0237572,The Pledge,"6,8",78
tt0237994,15 février 1839,"7,2",87
tt0238112,Captain Corelli's Mandolin,"5,9",28
tt0239238,April Is My Religion,"7,0",7
tt0238462,Nobel,"6,6",74
tt0239234,L'Anglaise et le duc,"6,8",72
tt0238137,Tangled,"5,5",52
tt0239509,Julie Johnson,"6,2",50
tt0239341,Devi Putrudu,"5,7",92
tt0240122,Tosca,"7,4",65
tt0238735,Wormwood,"7,2",NO DATA
tt0240043,Giravolte,"6,4",NO DATA
tt0239224,Origine contrôlée,"6,3",92
tt0239570,All About You,"6,3",81
tt0239060,Ik ook van jou,"6,0",92
tt0240621,The Island of the Mapmaker's Wife,"6,2",NO DATA
tt0240419,La Ciénaga,"7,1",87
tt0240402,The Center of the World,"5,8",34
tt0241254,The Blue Diner,"6,0",NO DATA
tt0241223,The Bank,"6,5",61
tt0240389,Brooklyn Babylon,"5,9",50
tt0239831,La precisione del caso,"5,2",92
tt0240149,Une hirondelle a fait le printemps,"6,6",NO DATA
tt0240659,I cavalieri che fecero l'impresa,"5,4",NO DATA
tt0241498,The Gristle,"5,5",NO DATA
tt0241663,Lavoura Arcaica,"7,6",8
tt0241802,Paralelní svety,"6,8",92
tt0241897,Roads and Bridges,"6,4",NO DATA
tt0243212,Demasiado amor,"6,3",NO DATA
tt0243255,À ma soeur!,"6,4",NO DATA
tt0242746,Out of Line,"5,1",17
tt0242981,Un aller simple,"4,8",NO DATA
tt0243595,Kill Me Later,"6,1",26
tt0243017,Waking Life,"7,7",NO DATA
tt0244452,Campfire Stories,"3,1",22
tt0243232,Dust,"6,3",NO DATA
tt0242587,L.I.E.,"7,1",NO DATA
tt0242508,Harvard Man,"4,8",33
tt0244071,"Mercredi, folle journée!","6,2",NO DATA
tt0243222,The Doe Boy,"6,8",68
tt0242252,The Affair of the Necklace,"6,0",15
tt0243991,Investigating Sex,"4,6",NO DATA
tt0242193,Bully,"6,9",54
tt0242527,The Hole,"6,2",53
tt0243278,Going Back,"5,2",38
tt0243609,To End All Wars,"7,0",NO DATA
tt0242994,Va savoir,"6,9",88
tt0243133,The Man Who Wasn't There,"7,5",NO DATA
tt0244072,Mi dulce,"6,1",NO DATA
tt0243059,Cahoots,"5,4",NO DATA
tt0243859,Divoké vcely,"6,6",65
tt0243155,Bridget Jones's Diary,"6,8",80
tt0244297,The War Bride,"6,8",NO DATA
tt0243806,Tra due mondi,"5,9",NO DATA
tt0244479,Tmavomodrý svet,"7,1",NO DATA
tt0243569,Sólo por hoy,"6,9",NO DATA
tt0243828,Come Together,"7,2",NO DATA
tt0245090,Edges of the Lord,"6,7",71
tt0245350,The Pearl,"3,9",73
tt0245317,The Next Big Thing,"5,9",NO DATA
tt0244709,Pavilion of Women,"5,8",6
tt0246005,Klassikko,"6,9",NO DATA
tt0245356,Perfume,"3,6",11
tt0245891,Extremedays,"5,7",NO DATA
tt0245115,The Fluffer,"5,6",49
tt0245501,Things Behind the Sun,"7,0",100
tt0245276,Il mestiere delle armi,"6,9",92
tt0246076,Metal,"6,4",92
tt0246226,Serenades,"6,5",NO DATA
tt0245686,Joe Dirt,"6,0",9
tt0245904,Forgive Me Father,"5,2",NO DATA
tt0246158,Les portes de la gloire,"6,3",NO DATA
tt0244803,Snakeskin,"5,3",56
tt0245574,Y tu mamá también,"7,7",91
tt0245171,Invincible,"6,4",55
tt0245084,Domenica,"7,2",NO DATA
tt0245407,Crush,"5,7",36
tt0245046,Charlotte Gray,"6,4",NO DATA
tt0245634,Jack the Dog,"4,6",NO DATA
tt0246228,Alex in Wonder,"5,0",60
tt0246037,Lift,"6,2",50
tt0245238,Lost and Delirious,"6,8",NO DATA
tt0246002,Kingdom Come,"5,5",27
tt0246278,"Oui, mais...","6,5",NO DATA
tt0246268,To tama,"7,0",85
tt0246108,Nailed,"4,3",9
tt0246772,Bella Martha,"7,2",92
tt0246853,Wie Feuer und Flamme,"6,6",NO DATA
tt0246744,Le lait de la tendresse humaine,"6,3",NO DATA
tt0246578,Donnie Darko,"8,0",NO DATA
tt0247427,In the Shadows,"5,0",NO DATA
tt0246628,Focus,"6,7",71
tt0246978,Thema Nr. 1,"4,4",NO DATA
tt0248126,Kabhi Khushi Kabhie Gham...,"7,4",100
tt0246730,Kikar Ha-Halomot,"7,0",92
tt0247199,The Believer,"7,1",82
tt0247419,Ignition,"5,0",5
tt0247512,The Medicine Show,"6,5",NO DATA
tt0248164,Magik and Rose,"5,5",92
tt0248490,El sueño del caimán,"7,1",NO DATA
tt0249110,Rentun ruusu,"6,5",92
tt0247425,In the Bedroom,"7,4",NO DATA
tt0247823,Women in Film,"4,2",NO DATA
tt0248093,Honolulu,"6,2",NO DATA
tt0247645,The Quickie,"5,7",45
tt0248966,Love & Support,"8,1",NO DATA
tt0248190,No Such Thing,"6,0",NO DATA
tt0247786,"Two Days, Nine Lives","4,5",NO DATA
tt0248928,Joki,"6,8",NO DATA
tt0250081,Storytelling,"6,8",54
tt0249261,Young Love,"4,7",15
tt0249542,Goebbels und Geduldig,"6,2",NO DATA
tt0249624,Gabriel & Me,"4,8",11
tt0248123,Julietta,"6,3",NO DATA
tt0250258,Das Experiment,"7,7",72
tt0248742,Crash Point Zero,"3,4",25
tt0248845,Hedwig and the Angry Inch,"7,7",NO DATA
tt0250371,The Other Side of Heaven,"6,3",30
tt0250214,Anthrax,"4,2",89
tt0249371,Asoka,"6,4",100
tt0249082,Plan B,"4,4",29
tt0248617,Yaadein...,"4,2",57
tt0251057,Double Bang,"4,9",14
tt0251032,Crooked Earth,"5,6",66
tt0249081,Le petit poucet,"5,3",NO DATA
tt0248667,Ali,"6,7",56
tt0251458,Vakvagányok,"5,6",NO DATA
tt0251661,Dekapentavgoustos,"6,6",NO DATA
tt0251415,Stickmen,"6,6",87
tt0251734,Honolulu Baby,"5,9",NO DATA
tt0251447,Der Tunnel,"7,7",83
tt0251636,Chico,"6,9",33
tt0248770,Drakarna över Helsingfors,"5,9",NO DATA
tt0250323,The Deep End,"6,5",82
tt0250636,Out of the Black,"4,1",NO DATA
tt0253126,High Heels and Low Lifes,"6,1",20
tt0250617,Night at the Golden Eagle,"5,8",41
tt0252963,The Bunker,"5,4",NO DATA
tt0253314,Nicolas,"7,2",NO DATA
tt0251294,Nikita Blues,"5,8",40
tt0253225,Mademoiselle,"6,5",33
tt0253487,Pledge of Innocence,"5,4",NO DATA
tt0250224,Crazy/Beautiful,"6,4",63
tt0253612,La répétition,"6,0",35
tt0251696,Fast Sofa,"4,6",NO DATA
tt0250485,L.A.P.D.: To Protect and to Serve,"3,6",78
tt0250274,The Brothers,"6,3",63
tt0251110,Gypsy 83,"6,8",54
tt0250625,Way Off Broadway,"6,1",60
tt0252194,Adieu Babylone,"6,1",NO DATA
tt0252225,Almost Salinas,"6,3",70
tt0250347,Double Whammy,"5,7",30
tt0252363,Deham,"4,3",NO DATA
tt0252299,Buffalo Soldiers,"6,7",73
tt0252223,All the Queen's Men,"4,8",7
tt0250427,L'homme des foules,"6,9",92
tt0249783,Sri Manjunatha,NO DATA,40
tt0250125,Zir-e poost-e shahr,"7,3",76
tt0251370,Rennie's Landing,"5,3",NO DATA
tt0252480,The Grey Zone,"7,0",69
tt0252665,Le vélo de Ghislain Lambert,"6,5",65
tt0251364,Rave Macbeth,"4,6",43
tt0252503,Heist,"6,5",77
tt0251052,The Discovery of Heaven,"6,7",67
tt0252501,Hearts in Atlantis,"6,9",NO DATA
tt0252684,Manic,"7,2",68
tt0253114,My Best Friend's Wife,"5,2",NO DATA
tt0253335,No Turning Back,"5,8",60
tt0253197,Syndare i sommarsol,"4,7",NO DATA
tt0253200,Last Orders,"6,9",79
tt0254610,Nynke,"7,0",NO DATA
tt0254791,Le stade de Wimbledon,"5,9",NO DATA
tt0254334,The Fourth Angel,"5,3",28
tt0254703,The Point Men,"4,3",NO DATA
tt0254199,CQ,"6,2",66
tt0254626,One Eyed King,"5,5",NO DATA
tt0255055,China: The Panda Adventure,"5,8",42
tt0255414,Negocio Redondo,"7,0",NO DATA
tt0255653,Tortilla Soup,"6,7",74
tt0254455,Lucía y el sexo,"7,0",71
tt0254686,La pianiste,"7,5",73
tt0255958,Daun Haus,"7,1",92
tt0256084,How Harry Became a Tree,"6,7",NO DATA
tt0254284,Dog Eat Dog,"4,9",50
tt0256009,El espinazo del diablo,"7,4",93
tt0253821,Todo me pasa a mí,"6,7",NO DATA
tt0254099,The Anniversary Party,"6,3",NO DATA
tt0255637,Terrorama!,"7,0",7
tt0254235,Concorrenza sleale,"6,9",NO DATA
tt0255819,Baby Boy,"6,4",71
tt0256871,Last Wedding,"6,1",NO DATA
tt0256103,Intimacy,"6,1",66
tt0256666,Ce vieux rêve qui bouge,"6,7",NO DATA
tt0256856,Kept,"4,2",96
tt0255713,Zubeidaa,"6,5",64
tt0256359,The Safety of Objects,"6,5",50
tt0257215,En sång för Martin,"6,9",NO DATA
tt0256259,Pauline & Paulette,"7,0",84
tt0256374,Pretty When You Cry,"4,1",39
tt0257245,Une jeune fille à la fenêtre,"6,8",73
tt0256341,Road to Redemption,"5,5",62
tt0256692,Chori Chori Chupke Chupke,"5,5",NO DATA
tt0258490,Khushi,"8,1",100
tt0256380,Shallow Hal,"6,0",3
tt0257408,Judgment,"4,9",53
tt0257935,Morlang,"6,3",56
tt0259097,Vyhnání z ráje,"5,2",NO DATA
tt0259376,Juego de Luna,"6,2",92
tt0259289,Du soleil pour les gueux,"7,0",NO DATA
tt0258159,Siniestro,"6,3",NO DATA
tt0258242,Loin,"6,7",NO DATA
tt0258273,Lovely & Amazing,"6,7",86
tt0259393,Lantana,"7,2",NO DATA
tt0259440,Se souvenir des belles choses,"7,2",NO DATA
tt0259742,Xin shi zi jie tou,"7,4",92
tt0259386,Knight Club,"4,9",37
tt0259417,Malunde,"6,4",NO DATA
tt0259730,La voz de su amo,"6,1",NO DATA
tt0259218,Blind Obsession,"4,0",NO DATA
tt0258967,The Unsaid,"6,6",72
tt0259690,The Truth Game,"5,7",NO DATA
tt0259054,Ordinary Sinner,"5,3",NO DATA
tt0260414,Taking Sides,"7,1",NO DATA
tt0260866,Don't Say a Word,"6,3",24
tt0261236,The Rest of Your Life,"8,4",NO DATA
tt0260036,Félix et Lola,"5,8",NO DATA
tt0261842,Mullet,"5,9",NO DATA
tt0261804,Be.Angeled,"4,9",NO DATA
tt0261311,Son de mar,"5,9",NO DATA
tt0261755,Jackpot,"5,5",29
tt0260225,Ne dis rien,"6,1",92
tt0262408,Face to Face,"6,7",NO DATA
tt0260198,C'est la vie,"6,8",73
tt0261182,Podari mne lunnyy svet,"5,4",92
tt0261379,Vademberek,"6,1",NO DATA
tt0262462,Carman: The Champion,"5,3",11
tt0260283,La plage noire,"4,9",NO DATA
tt0261800,Lisa,"5,6",69
tt0262345,Condenado à Liberdade,"4,7",NO DATA
tt0262699,Le pornographe,"5,2",33
tt0261706,Gelbe Kirschen,"5,8",92
tt0261066,Piñero,"6,2",NO DATA
tt0262700,Posseteni ot gospoda,"7,2",NO DATA
tt0261185,Poklonnik,"6,4",NO DATA
tt0262174,Riconciliati,"6,1",NO DATA
tt0260746,Big Bad Love,"5,8",42
tt0262942,Les âmes fortes,"6,2",NO DATA
tt0263725,Me Without You,"6,7",67
tt0263386,Going Greek,"4,6",66
tt0263496,Les jolies choses,"5,8",9
tt0263748,Minha Vida em Suas Mãos,"7,1",NO DATA
tt0262911,World Traveler,"5,3",34
tt0265307,The Man from Elysian Fields,"6,6",NO DATA
tt0264100,Torzók,"7,2",NO DATA
tt0263671,Love the Hard Way,"6,3",28
tt0265932,Un jeu d'enfants,"5,3",92
tt0263199,Chinna,"4,8",NO DATA
tt0265285,Ligne 208,"4,9",NO DATA
tt0265300,Sole negli occhi,"7,2",NO DATA
tt0264796,Life as a House,"7,5",NO DATA
tt0265086,Black Hawk Down,"7,7",77
tt0265343,Monsoon Wedding,"7,3",5
tt0265709,Scenes of the Crime,"5,7",57
tt0266017,De vriendschap,"4,9",92
tt0266527,Das Fähnlein der sieben Aufrechten,"4,7",NO DATA
tt0265930,L'ultimo bacio,"6,9",NO DATA
tt0266041,What Matters Most,"6,1",39
tt0266529,Falling Like This,"5,9",NO DATA
tt0266316,Bella ciao,"6,0",NO DATA
tt0266102,Zoe,"6,8",80
tt0265190,Firestorm Rising,"4,0",4
tt0264445,Bruxelles mon amour,"6,1",NO DATA
tt0264606,Extreme Honor,"3,4",NO DATA
tt0266768,Mile Zero,"5,7",78
tt0265116,Chaos,"7,0",45
tt0264616,Frailty,"7,2",75
tt0265260,Hamvadó cigarettavég,"6,4",NO DATA
tt0265666,The Royal Tenenbaums,"7,6",NO DATA
tt0266391,The Cat's Meow,"6,4",76
tt0264761,Kissing Jessica Stein,"6,6",83
tt0267989,True Blue,"5,2",14
tt0268013,Verboden te zuchten,"6,0",6
tt0265452,Officer,"4,3",57
tt0264355,American Chai,"6,3",52
tt0268321,Om inte,"5,0",92
tt0264319,Drift,"6,3",63
tt0265611,Rain,"5,3",NO DATA
tt0264944,Los niños invisibles,"6,8",7
tt0266449,Deadly Rhapsody,"5,0",NO DATA
tt0266078,Yolngu Boy,"6,5",79
tt0267129,Yamakasi - Les samouraïs des temps modernes,"6,1",63
tt0267572,Quello che cerchi,"7,5",NO DATA
tt0267287,Avalon,"6,4",NO DATA
tt0267363,Chandni Bar,"7,6",81
tt0267044,Barnie et ses petites contrariétés,"5,7",3
tt0267694,Lunch with Charles,"6,6",NO DATA
tt0266824,The Painting,"5,9",91
tt0267677,Life in the Balance,"5,4",NO DATA
tt0268219,Comment j'ai tué mon père,"6,9",NO DATA
tt0268313,En förälskelse,"4,7",NO DATA
tt0268297,Familjehemligheter,"6,0",NO DATA
tt0268253,Determination of Death,"5,2",NO DATA
tt0268690,Thirteen Conversations About One Thing,"7,0",83
tt0268211,Carrément à l'Ouest,"5,9",NO DATA
tt0268200,Brigham City,"6,8",71
tt0268303,Festival,"4,2",11
tt0268711,Tuno negro,"4,4",4
tt0268437,The Man Who Sued God,"6,4",NO DATA
tt0268159,Avec tout mon amour,"4,6",NO DATA
tt0268346,Hans och hennes,"5,4",NO DATA
tt0268930,Anarchisták,"5,3",NO DATA
tt0268362,Hem ljuva hem,"6,3",NO DATA
tt0268032,Weiser,"6,1",75
tt0268995,The Majestic,"6,9",NO DATA
tt0268978,A Beautiful Mind,"8,2",NO DATA
tt0268755,Watchtower,"4,6",NO DATA
tt0269376,Island Prey,"4,9",NO DATA
tt0269500,Macerás ügyek,"6,7",NO DATA
tt0269480,Lime,"4,6",NO DATA
tt0269058,Ceci est mon corps,"5,4",92
tt0269499,Ma femme est une actrice,"6,4",83
tt0269138,De l'amour,"5,4",NO DATA
tt0269329,Betty Fisher et autres histoires,"6,9",92
tt0269388,Jacobs frestelse,"3,4",NO DATA
tt0268917,Amatørene,"6,3",NO DATA
tt0269200,La espalda de Dios,"5,7",5
tt0269458,Kvartett,"8,0",NO DATA
tt0269228,La fille de son père,"6,3",NO DATA
tt0269490,De älskande i San Fernando,"5,6",NO DATA
tt0269742,Puder,"3,9",NO DATA
tt0269624,Nexxt,"4,9",5
tt0269792,I Love Budapest,"5,6",43
tt0269771,Reines d'un jour,"6,4",NO DATA
tt0269746,Ni na bian ji dian,"7,3",89
tt0270053,Vizontele,"8,0",88
tt0270270,Century Hotel,"5,9",36
tt0270179,24,"7,3",95
tt0270515,Miss Wonton,"7,0",44
tt0270480,Juana la Loca,"6,5",NO DATA
tt0270918,All You Need,"6,4",NO DATA
tt0271017,Eden,"4,7",NO DATA
tt0270987,Harikomi,"4,0",NO DATA
tt0271604,Kuch Khatti Kuch Meethi,"4,7",36
tt0273164,Daman: A Victim of Marital Violence,"5,6",NO DATA
tt0272291,Seri Dewi Malam,"6,6",NO DATA
tt0271499,Les fantômes de Louba,"6,1",NO DATA
tt0270259,The Business of Strangers,"6,3",81
tt0273568,Ennyiböl ennyi,NO DATA,92
tt0270487,MacArthur Park,"6,2",80
tt0273300,Jump Tomorrow,"7,1",82
tt0270915,Die with Me,"6,8",7
tt0271020,The Jimmy Show,"5,2",NO DATA
tt0271366,Antigua vida mía,"5,6",5
tt0271436,Cold Fish,"3,4",NO DATA
tt0272020,The Last Castle,"6,9",NO DATA
tt0271637,Met grote blijdschap,"6,8",NO DATA
tt0271788,Scandal: Sin in the City,"4,3",4
tt0272440,According to Spencer,"4,5",NO DATA
tt0272543,Censor,"3,1",NO DATA
tt0272068,Dead Dogs Lie,"7,6",NO DATA
tt0272647,Happiness Is a Warm Gun,"5,9",61
tt0272688,Kasoor,"6,0",83
tt0272590,Jacked,"6,0",NO DATA
tt0272087,Vallen,"5,8",NO DATA
tt0272263,Przedwiosnie,"4,7",NO DATA
tt0271580,Jet Boy,"7,1",NO DATA
tt0272152,K-PAX,"7,4",NO DATA
tt0271285,Face Value,"4,3",NO DATA
tt0273148,La chambre des officiers,"7,4",NO DATA
tt0273048,30 Years to Life,"5,9",62
tt0273083,Angelozis gadaprena,"8,4",92
tt0273719,En kort en lang,"6,0",NO DATA
tt0273715,Kleine Kreise,"7,4",NO DATA
tt0273850,My Brother Tom,"6,8",50
tt0274154,Tango Kabaree,"4,0",NO DATA
tt0273326,Et rigtigt menneske,"6,8",NO DATA
tt0273772,Pas d'histoires!,"6,6",NO DATA
tt0273833,Mongoland,"6,6",84
tt0273406,Aashiq,"4,0",56
tt0273498,Choosing Matthias,"5,2",6
tt0273606,Feri és az édes élet,"5,6",NO DATA
tt0274181,Un moment de bonheur,"6,3",NO DATA
tt0273544,Domani,"6,6",NO DATA
tt0274472,Down Time,"3,2",NO DATA
tt0273649,High Point,"6,2",92
tt0274460,Diapason,"5,0",5
tt0273812,Miel para Oshún,"6,2",95
tt0274491,The Experience Box,"7,7",92
tt0273840,Moszkva tér,"7,8",NO DATA
tt0273851,My Kingdom,"5,9",40
tt0274527,I giorni dell'amore e dell'odio,"4,5",NO DATA
tt0273822,Mockingbird Don't Sing,"6,4",72
tt0274117,Sur mes lèvres,"7,3",NO DATA
tt0274497,Le fate ignoranti,"7,3",5
tt0273949,Paszport,"6,5",NO DATA
tt0274757,La rentrée,"7,3",NO DATA
tt0274830,Sezon na leszcza,"4,7",92
tt0274993,Trois huit,"7,1",92
tt0275083,Musa,"7,2",NO DATA
tt0274859,Snipers,"6,7",52
tt0274951,Territori d'ombra,"6,0",3
tt0274680,My Sweet Home,"6,4",NO DATA
tt0274868,Some Body,"6,3",40
tt0274919,A szalmabábuk lázadása,"6,5",92
tt0275277,Cowboy Bebop: Tengoku no tobira,"7,8",4
tt0275182,Acts of Worship,"6,1",63
tt0275967,Birthday,"7,2",NO DATA
tt0275655,Satan Was a Lady,"4,2",20
tt0275652,Sara,"8,8",86
tt0275381,Grahan,"5,2",NO DATA
